"filename", "language", "XML", "Java Properties", "Markdown", "HTML", "CSS", "JavaScript", "JSON", "Java", "Python", "XSL", "Shell Script", "Batch", "Ini", "Log", "comment", "blank", "total"
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\jspapi\index.html", "HTML", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 5, 35
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\logging.html", "HTML", 0, 0, 0, 352, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 395
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\manager-howto.html", "HTML", 0, 0, 0, 1202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 231, 1433
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\maven-jars.html", "HTML", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 27
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\mbeans-descriptors-howto.html", "HTML", 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 52
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\mbeans-descriptors.dtd", "XML", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 35, 247
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\monitoring.html", "HTML", 0, 0, 0, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 1118
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\proxy-howto.html", "HTML", 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 111
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\realm-howto.html", "HTML", 0, 0, 0, 989, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 202, 1191
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\rewrite.html", "HTML", 0, 0, 0, 626, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 754
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\security-howto.html", "HTML", 0, 0, 0, 457, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 525
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\security-manager-howto.html", "HTML", 0, 0, 0, 391, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 473
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\servletapi\index.html", "HTML", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 5, 35
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\setup.html", "HTML", 0, 0, 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 166
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\ssi-howto.html", "HTML", 0, 0, 0, 372, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 398
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\ssl-howto.html", "HTML", 0, 0, 0, 586, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 682
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\tribes\developers.html", "HTML", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\tribes\faq.html", "HTML", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\tribes\interceptors.html", "HTML", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\tribes\introduction.html", "HTML", 0, 0, 0, 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 232
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\tribes\membership.html", "HTML", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\tribes\setup.html", "HTML", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\tribes\status.html", "HTML", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\tribes\transport.html", "HTML", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\virtual-hosting-howto.html", "HTML", 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\web-socket-howto.html", "HTML", 0, 0, 0, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 150
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\websocketapi\index.html", "HTML", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 5, 35
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\windows-auth-howto.html", "HTML", 0, 0, 0, 286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 303
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\windows-service-howto.html", "HTML", 0, 0, 0, 506, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 548
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\META-INF\context.xml", "XML", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 1, 24
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\CookieExample.class", "Java", 0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 84
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\CookieExample.java", "Java", 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 25, 25, 141
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\HelloWorldExample.class", "Java", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 13
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\HelloWorldExample.java", "Java", 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 28, 15, 80
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\LocalStrings.properties", "Java Properties", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 7, 49
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\LocalStrings_cs.properties", "Java Properties", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 4, 23
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\LocalStrings_de.properties", "Java Properties", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 6, 29
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\LocalStrings_es.properties", "Java Properties", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 7, 49
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\LocalStrings_fr.properties", "Java Properties", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 7, 49
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\LocalStrings_ja.properties", "Java Properties", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 7, 49
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\LocalStrings_ko.properties", "Java Properties", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 7, 49
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\LocalStrings_pt.properties", "Java Properties", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 7, 49
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\LocalStrings_pt_BR.properties", "Java Properties", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 2, 17
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\LocalStrings_ru.properties", "Java Properties", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 2, 17
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\LocalStrings_zh_CN.properties", "Java Properties", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 7, 49
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\RequestHeaderExample.class", "Java", 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 30
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\RequestHeaderExample.java", "Java", 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 25, 18, 110
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\RequestInfoExample.class", "Java", 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 20
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\RequestInfoExample.java", "Java", 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 26, 20, 119
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\RequestParamExample.class", "Java", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 19
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\RequestParamExample.java", "Java", 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 26, 19, 112
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\ServletToJsp.class", "Java", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 13
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\ServletToJsp.java", "Java", 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 17, 6, 40
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\SessionExample.class", "Java", 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 28
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\SessionExample.java", "Java", 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 26, 25, 148
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\async\Async0$1.class", "Java", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 16
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\async\Async0.class", "Java", 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 29
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\async\Async0.java", "Java", 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 16, 8, 70
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\async\Async1$1.class", "Java", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 19
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\async\Async1.class", "Java", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 15
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\async\Async1.java", "Java", 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 16, 10, 61
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\async\Async2$1.class", "Java", 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 24
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\async\Async2.class", "Java", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 15
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\async\Async2.java", "Java", 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 16, 10, 67
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\async\Async3.class", "Java", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 9
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\async\Async3.java", "Java", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 16, 8, 40
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\async\AsyncStockContextListener.class", "Java", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 13
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\async\AsyncStockContextListener.java", "Java", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 20, 6, 45
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\async\AsyncStockServlet.class", "Java", 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 51
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\async\AsyncStockServlet.java", "Java", 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 21, 24, 145
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\async\Stockticker$Stock.class", "Java", 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 35
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\async\Stockticker$TickListener.class", "Java", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\async\Stockticker.class", "Java", 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 41
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\async\Stockticker.java", "Java", 0, 0, 0, 0, 0, 0, 0, 157, 0, 0, 0, 0, 0, 0, 24, 32, 213
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\cal\Entries.class", "Java", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 19
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\cal\Entries.java", "Java", 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 16, 11, 64
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\cal\Entry.class", "Java", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 11
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\cal\Entry.java", "Java", 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 16, 10, 53
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\cal\JspCalendar.class", "Java", 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 53
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\cal\JspCalendar.java", "Java", 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 16, 40, 153
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\cal\TableBean.class", "Java", 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 33
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\cal\TableBean.java", "Java", 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 19, 18, 107
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\checkbox\CheckTest.class", "Java", 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 10
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\checkbox\CheckTest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 16, 5, 31
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\colors\ColorGameBean.class", "Java", 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 25
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\colors\ColorGameBean.java", "Java", 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 18, 23, 115
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\compressionFilters\CompressionFilter.class", "Java", 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 38
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\compressionFilters\CompressionFilter.java", "Java", 0, 0, 0, 0, 0, 0, 0, 140, 0, 0, 0, 0, 0, 0, 59, 26, 225
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\compressionFilters\CompressionFilterTestServlet.class", "Java", 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 21
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\compressionFilters\CompressionFilterTestServlet.java", "Java", 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 20, 12, 66
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\compressionFilters\CompressionResponseStream.class", "Java", 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 74
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\compressionFilters\CompressionResponseStream.java", "Java", 0, 0, 0, 0, 0, 0, 0, 231, 0, 0, 0, 0, 0, 0, 143, 75, 449
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\compressionFilters\CompressionServletResponseWrapper.class", "Java", 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 48
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\compressionFilters\CompressionServletResponseWrapper.java", "Java", 0, 0, 0, 0, 0, 0, 0, 136, 0, 0, 0, 0, 0, 0, 112, 48, 296
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\dates\JspCalendar.class", "Java", 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 66
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\dates\JspCalendar.java", "Java", 0, 0, 0, 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 16, 37, 156
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\error\Smart.class", "Java", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 13
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\error\Smart.java", "Java", 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 16, 5, 31
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\examples\ExampleTagBase.class", "Java", 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 14
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\examples\ExampleTagBase.java", "Java", 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 18, 14, 75
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\examples\FooTag.class", "Java", 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 21
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\examples\FooTag.java", "Java", 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 27, 16, 88
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\examples\FooTagExtraInfo.class", "Java", 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\examples\FooTagExtraInfo.java", "Java", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 16, 5, 37
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\examples\LogTag.class", "Java", 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 21
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\examples\LogTag.java", "Java", 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 19, 11, 64
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\examples\ValuesTag.class", "Java", 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 30
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\examples\WEB-INF\classes\examples\ValuesTag.java", "Java", 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 23, 12, 80
